order_id,date,customer_id,time,carrier_id
6172,14.04.2015,73,14:00:59,1
6173,14.04.2015,964,14:08:54,3
6174,14.04.2015,797,15:00:27,2
6175,14.04.2015,90,15:05:50,1
6176,14.04.2015,730,15:26:25,4
6177,14.04.2015,860,15:33:42,1
6178,14.04.2015,986,15:51:13,2
6179,14.04.2015,2,15:52:39,1
6180,14.04.2015,290,16:15:07,1
6181,14.04.2015,199,16:43:50,4
6182,14.04.2015,328,16:50:40,1
6183,14.04.2015,197,16:58:37,1
6184,14.04.2015,710,17:29:46,2
6185,14.04.2015,92,17:43:50,3
6186,14.04.2015,528,18:02:07,2
6187,14.04.2015,836,18:03:43,3
6188,14.04.2015,482,18:33:19,1
6189,14.04.2015,166,18:35:31,2
6190,14.04.2015,596,18:37:10,2
6191,14.04.2015,385,18:54:39,3
6192,14.04.2015,219,19:08:41,1
6193,14.04.2015,305,19:12:26,2
6194,14.04.2015,639,19:13:18,1
6195,14.04.2015,299,19:13:35,4
6196,14.04.2015,607,20:10:10,2
6197,14.04.2015,333,20:56:37,3
6198,14.04.2015,873,21:01:13,4
6199,14.04.2015,335,21:03:24,3
6200,14.04.2015,538,21:26:50,3
6201,14.04.2015,769,21:34:09,2
6202,14.04.2015,477,21:53:08,1
6203,14.04.2015,381,22:22:31,2
6204,15.04.2015,60,11:42:40,3
6205,15.04.2015,143,11:47:32,2
6206,15.04.2015,178,11:51:13,2
6207,15.04.2015,384,11:52:08,4
6208,15.04.2015,464,11:55:13,3
6209,15.04.2015,242,12:14:51,3
6210,15.04.2015,904,12:16:16,4
6211,15.04.2015,473,12:17:10,4
6212,15.04.2015,424,12:30:32,2
6213,15.04.2015,442,12:35:50,1
6214,15.04.2015,233,12:38:57,1
6215,15.04.2015,769,13:00:05,2
6216,15.04.2015,279,13:07:27,1
6217,15.04.2015,43,13:07:46,1
6218,15.04.2015,243,13:08:24,2
6219,15.04.2015,703,13:13:07,4
6220,15.04.2015,955,13:17:16,1
6221,15.04.2015,49,13:38:20,3
6222,15.04.2015,690,13:56:47,4
6223,15.04.2015,150,13:58:25,3
6224,15.04.2015,850,14:00:05,4
6225,15.04.2015,698,14:00:09,4
6226,15.04.2015,263,14:19:41,1
6227,15.04.2015,202,14:22:08,3
6228,15.04.2015,608,14:25:42,1
6229,15.04.2015,972,15:21:14,1
6230,15.04.2015,811,15:22:59,1
6231,15.04.2015,14,15:31:13,3
6232,15.04.2015,614,15:36:56,1
6233,15.04.2015,686,15:55:18,4
6234,15.04.2015,662,15:58:26,4
6235,15.04.2015,79,16:19:22,4
6236,15.04.2015,208,16:25:52,1
6237,15.04.2015,266,16:35:13,3
6238,15.04.2015,397,16:37:24,2
6239,15.04.2015,725,16:52:40,2
6240,15.04.2015,66,16:54:35,4
6241,15.04.2015,790,16:59:37,1
6242,15.04.2015,524,17:11:21,3
6243,15.04.2015,821,17:22:51,2
6244,15.04.2015,171,17:39:08,3
6245,15.04.2015,433,17:42:13,1
6246,15.04.2015,799,17:47:24,3
6247,15.04.2015,100,17:49:51,2
6248,15.04.2015,674,17:54:44,4
6249,15.04.2015,361,17:57:27,3
6250,15.04.2015,486,18:01:40,4
6251,15.04.2015,846,18:10:38,2
6252,15.04.2015,857,18:15:48,2
6253,15.04.2015,313,18:24:26,1
6254,15.04.2015,15,18:29:41,4
6255,15.04.2015,813,18:36:42,1
6256,15.04.2015,425,18:41:15,3
6257,15.04.2015,876,18:49:37,3
6258,15.04.2015,347,19:09:53,4
6259,15.04.2015,984,19:16:07,4
6260,15.04.2015,206,19:18:13,2
6261,15.04.2015,634,19:28:32,1
6262,15.04.2015,499,19:37:26,2
6263,15.04.2015,517,19:44:59,4
6264,15.04.2015,89,19:49:22,4
6265,15.04.2015,698,20:03:24,1
6266,15.04.2015,196,21:01:47,2
6267,15.04.2015,298,21:31:28,3
6268,15.04.2015,764,22:15:32,2
6269,15.04.2015,857,22:16:49,1
6270,15.04.2015,321,22:19:48,1
6271,16.04.2015,90,11:25:39,1
6272,16.04.2015,904,11:50:33,3
6273,16.04.2015,393,11:51:39,3
6274,16.04.2015,768,12:16:47,1
6275,16.04.2015,286,12:26:35,3
6276,16.04.2015,157,12:30:22,2
6277,16.04.2015,876,12:46:53,2
6278,16.04.2015,473,12:52:09,3
6279,16.04.2015,629,12:52:11,4
6280,16.04.2015,676,13:09:55,3
6281,16.04.2015,544,13:29:53,2
6282,16.04.2015,674,13:49:08,4
6283,16.04.2015,956,13:55:58,3
6284,16.04.2015,848,13:59:16,3
6285,16.04.2015,398,14:23:35,2
6286,16.04.2015,122,14:26:22,3
6287,16.04.2015,935,14:43:47,1
6288,16.04.2015,766,15:17:46,4
6289,16.04.2015,568,15:20:11,3
6290,16.04.2015,212,15:21:37,4
6291,16.04.2015,768,15:51:06,3
6292,16.04.2015,678,16:22:59,4
6293,16.04.2015,980,16:26:06,4
6294,16.04.2015,467,16:38:04,2
6295,16.04.2015,110,16:39:50,2
6296,16.04.2015,363,16:49:12,1
6297,16.04.2015,173,17:00:11,2
6298,16.04.2015,115,17:02:51,4
6299,16.04.2015,563,17:03:09,1
6300,16.04.2015,474,17:07:44,3
6301,16.04.2015,363,17:22:48,1
6302,16.04.2015,492,17:23:19,1
6303,16.04.2015,562,17:31:26,2
6304,16.04.2015,352,17:32:27,2
6305,16.04.2015,189,17:52:15,2
6306,16.04.2015,144,18:00:11,2
6307,16.04.2015,216,18:08:49,4
6308,16.04.2015,520,18:18:22,3
6309,16.04.2015,356,18:40:57,2
6310,16.04.2015,970,18:44:40,3
6311,16.04.2015,493,18:48:31,4
6312,16.04.2015,348,18:54:21,4
6313,16.04.2015,460,18:54:52,4
6314,16.04.2015,675,19:02:20,4
6315,16.04.2015,13,19:15:37,1
6316,16.04.2015,128,19:53:30,4
6317,16.04.2015,614,19:54:31,2
6318,16.04.2015,277,20:06:50,2
6319,16.04.2015,232,20:46:19,4
6320,16.04.2015,392,21:33:10,2
6321,16.04.2015,464,22:04:26,1
6322,16.04.2015,959,22:12:57,1
6323,16.04.2015,511,22:16:42,4
6324,16.04.2015,768,22:29:31,2
6325,16.04.2015,955,22:45:56,3
6326,17.04.2015,425,11:29:27,2
6327,17.04.2015,563,11:36:44,2
6328,17.04.2015,928,11:54:10,2
6329,17.04.2015,770,12:02:43,2
6330,17.04.2015,61,12:08:04,4
6331,17.04.2015,572,12:16:50,2
6332,17.04.2015,663,12:18:34,1
6333,17.04.2015,9,12:19:55,1
6334,17.04.2015,201,12:21:22,2
6335,17.04.2015,212,12:29:54,2
6336,17.04.2015,589,12:35:12,4
6337,17.04.2015,597,12:37:51,1
6338,17.04.2015,890,12:59:35,2
6339,17.04.2015,465,13:02:03,2
6340,17.04.2015,691,13:05:35,4
6341,17.04.2015,759,13:06:06,4
6342,17.04.2015,423,13:21:00,1
6343,17.04.2015,622,13:36:02,1
6344,17.04.2015,899,13:51:06,2
6345,17.04.2015,887,13:52:31,3
6346,17.04.2015,13,13:53:38,1
6347,17.04.2015,123,13:56:42,1
6348,17.04.2015,928,13:57:41,3
6349,17.04.2015,286,14:03:15,2
6350,17.04.2015,941,14:11:12,3
6351,17.04.2015,353,14:15:58,3
6352,17.04.2015,327,14:27:00,3
6353,17.04.2015,575,14:29:01,3
6354,17.04.2015,808,14:47:43,1
6355,17.04.2015,553,14:59:17,4
6356,17.04.2015,154,15:48:53,3
6357,17.04.2015,264,17:19:15,4
6358,17.04.2015,56,17:20:28,4
6359,17.04.2015,987,17:20:41,2
6360,17.04.2015,668,17:22:07,4
6361,17.04.2015,449,17:45:19,1
6362,17.04.2015,993,17:48:32,4
6363,17.04.2015,602,17:54:34,1
6364,17.04.2015,813,17:56:46,1
6365,17.04.2015,463,17:59:57,3
6366,17.04.2015,123,18:01:10,1
6367,17.04.2015,859,18:08:31,3
6368,17.04.2015,261,18:15:56,4
6369,17.04.2015,297,18:16:41,4
6370,17.04.2015,840,18:33:12,2
6371,17.04.2015,756,18:45:39,1
6372,17.04.2015,659,18:53:17,4
6373,17.04.2015,948,19:13:22,1
6374,17.04.2015,746,19:26:02,2
6375,17.04.2015,425,19:38:31,1
6376,17.04.2015,464,19:41:33,2
6377,17.04.2015,497,19:43:06,1
6378,17.04.2015,859,19:44:08,3
6379,17.04.2015,366,19:54:45,4
6380,17.04.2015,262,20:05:48,2
6381,17.04.2015,258,20:07:59,4
6382,17.04.2015,736,20:10:12,4
6383,17.04.2015,375,20:35:48,3
6384,17.04.2015,218,20:59:30,1
6385,17.04.2015,102,21:09:58,2
6386,17.04.2015,920,21:11:36,1
6387,17.04.2015,666,21:36:59,1
6388,17.04.2015,956,22:34:23,3
6389,17.04.2015,862,22:50:37,1
6390,18.04.2015,177,11:54:14,1
6391,18.04.2015,868,11:58:00,2
6392,18.04.2015,361,12:21:56,1
6393,18.04.2015,438,12:28:51,3
6394,18.04.2015,9,12:39:57,4
6395,18.04.2015,593,12:41:39,3
6396,18.04.2015,496,12:51:20,4
6397,18.04.2015,115,12:59:57,3
6398,18.04.2015,989,13:01:41,1
6399,18.04.2015,436,13:02:33,3
6400,18.04.2015,872,13:05:06,2
6401,18.04.2015,252,13:06:26,4
6402,18.04.2015,54,13:21:28,4
6403,18.04.2015,318,13:24:53,3
6404,18.04.2015,714,13:49:20,4
6405,18.04.2015,891,14:36:34,1
6406,18.04.2015,656,14:53:54,1
6407,18.04.2015,947,15:04:00,2
6408,18.04.2015,695,15:09:16,1
6409,18.04.2015,560,15:37:42,2
6410,18.04.2015,551,15:55:03,1
6411,18.04.2015,295,16:15:28,4
6412,18.04.2015,452,16:18:14,4
6413,18.04.2015,996,16:18:57,1
6414,18.04.2015,346,16:29:38,2
6415,18.04.2015,850,16:51:50,1
6416,18.04.2015,612,17:00:58,4
6417,18.04.2015,371,17:02:17,2
6418,18.04.2015,267,17:10:23,1
6419,18.04.2015,505,17:12:20,2
6420,18.04.2015,48,17:32:18,1
6421,18.04.2015,152,17:35:51,2
6422,18.04.2015,92,17:37:21,1
6423,18.04.2015,638,17:42:38,3
6424,18.04.2015,610,17:47:19,3
6425,18.04.2015,111,17:48:43,3
6426,18.04.2015,154,18:23:27,4
6427,18.04.2015,893,18:25:04,3
6428,18.04.2015,817,18:44:13,3
6429,18.04.2015,600,18:47:41,3
6430,18.04.2015,414,19:05:40,3
6431,18.04.2015,290,19:16:07,3
6432,18.04.2015,629,19:20:37,1
6433,18.04.2015,540,19:23:36,2
6434,18.04.2015,14,19:43:06,1
6435,18.04.2015,297,19:44:55,2
6436,18.04.2015,132,19:52:25,4
6437,18.04.2015,864,19:53:57,2
6438,18.04.2015,611,19:56:28,3
6439,18.04.2015,109,20:05:03,1
6440,18.04.2015,865,20:06:42,1
6441,18.04.2015,331,20:36:44,3
6442,18.04.2015,198,20:39:10,3
6443,18.04.2015,988,20:41:51,1
6444,18.04.2015,809,20:50:24,4
6445,18.04.2015,457,20:56:07,2
6446,18.04.2015,736,20:56:37,4
6447,18.04.2015,816,20:57:04,2
6448,18.04.2015,493,20:59:51,2
6449,18.04.2015,189,21:13:20,3
6450,18.04.2015,585,21:52:50,1
6451,18.04.2015,531,22:38:12,2
6452,19.04.2015,512,11:34:28,3
6453,19.04.2015,145,11:48:16,4
6454,19.04.2015,219,11:49:01,1
6455,19.04.2015,481,12:04:37,2
6456,19.04.2015,952,12:16:06,3
6457,19.04.2015,403,12:49:21,1
6458,19.04.2015,216,13:18:38,3
6459,19.04.2015,859,13:44:48,3
6460,19.04.2015,120,13:51:27,1
6461,19.04.2015,181,13:53:56,3
6462,19.04.2015,839,14:01:33,4
6463,19.04.2015,919,14:21:48,1
6464,19.04.2015,647,14:33:07,1
6465,19.04.2015,799,15:01:12,2
6466,19.04.2015,834,15:03:15,3
6467,19.04.2015,569,15:05:11,4
6468,19.04.2015,365,15:20:03,4
6469,19.04.2015,102,15:21:55,2
6470,19.04.2015,487,15:27:14,4
6471,19.04.2015,149,15:34:13,1
6472,19.04.2015,451,15:59:32,4
6473,19.04.2015,818,16:17:45,3
6474,19.04.2015,866,16:20:01,1
6475,19.04.2015,203,16:32:26,1
6476,19.04.2015,961,16:41:05,3
6477,19.04.2015,235,17:01:39,1
6478,19.04.2015,584,17:06:14,2
6479,19.04.2015,55,17:06:48,1
6480,19.04.2015,286,17:21:16,4
6481,19.04.2015,107,17:32:22,1
6482,19.04.2015,337,17:33:28,3
6483,19.04.2015,713,17:55:53,1
6484,19.04.2015,653,18:06:51,4
6485,19.04.2015,383,18:12:04,1
6486,19.04.2015,75,18:28:03,3
6487,19.04.2015,128,18:28:15,2
6488,19.04.2015,143,18:51:40,1
6489,19.04.2015,647,18:55:07,3
6490,19.04.2015,36,19:06:19,1
6491,19.04.2015,283,19:06:38,4
6492,19.04.2015,190,19:19:54,3
6493,19.04.2015,273,19:23:16,2
6494,19.04.2015,549,19:34:42,4
6495,19.04.2015,47,19:45:58,4
6496,19.04.2015,248,19:49:03,2
6497,19.04.2015,935,19:56:40,1
6498,19.04.2015,813,20:49:05,3
6499,19.04.2015,802,21:14:12,4
6500,19.04.2015,173,21:37:51,1
6501,19.04.2015,475,22:18:10,4
6502,20.04.2015,708,11:43:35,4
6503,20.04.2015,85,11:48:35,3
6504,20.04.2015,757,11:52:59,3
6505,20.04.2015,815,11:59:36,2
6506,20.04.2015,783,12:14:07,1
6507,20.04.2015,45,12:15:37,4
6508,20.04.2015,280,12:18:07,4
6509,20.04.2015,646,12:22:24,1
6510,20.04.2015,187,12:26:56,1
6511,20.04.2015,148,12:27:25,3
6512,20.04.2015,152,12:29:01,3
6513,20.04.2015,766,12:39:42,3
6514,20.04.2015,781,12:41:43,2
6515,20.04.2015,691,12:43:03,3
6516,20.04.2015,851,12:46:50,4
6517,20.04.2015,872,12:48:28,4
6518,20.04.2015,729,12:50:00,4
6519,20.04.2015,696,12:57:19,2
6520,20.04.2015,689,12:59:51,4
6521,20.04.2015,729,13:01:34,2
6522,20.04.2015,933,13:14:21,2
6523,20.04.2015,580,13:15:19,1
6524,20.04.2015,402,13:39:53,2
6525,20.04.2015,531,13:55:30,3
6526,20.04.2015,637,13:58:18,3
6527,20.04.2015,223,14:32:05,1
6528,20.04.2015,603,15:00:57,3
6529,20.04.2015,933,15:01:00,1
6530,20.04.2015,637,15:02:16,2
6531,20.04.2015,374,15:14:43,1
6532,20.04.2015,908,15:23:04,2
6533,20.04.2015,946,15:45:51,2
6534,20.04.2015,246,15:46:47,2
6535,20.04.2015,211,16:01:28,3
6536,20.04.2015,866,16:04:24,3
6537,20.04.2015,605,16:39:18,1
6538,20.04.2015,715,16:54:20,3
6539,20.04.2015,645,16:54:26,4
6540,20.04.2015,308,17:20:35,2
6541,20.04.2015,140,17:32:58,1
6542,20.04.2015,957,17:33:09,1
6543,20.04.2015,704,17:37:59,3
6544,20.04.2015,406,17:38:07,1
6545,20.04.2015,420,17:43:43,4
6546,20.04.2015,917,17:49:55,3
6547,20.04.2015,336,17:50:47,2
6548,20.04.2015,909,17:55:03,2
6549,20.04.2015,579,18:07:00,3
6550,20.04.2015,558,18:14:45,2
6551,20.04.2015,765,18:34:05,2
6552,20.04.2015,345,18:34:43,1
6553,20.04.2015,982,18:38:03,2
6554,20.04.2015,963,18:43:08,1
6555,20.04.2015,100,18:47:24,1
6556,20.04.2015,194,18:50:27,1
6557,20.04.2015,247,18:56:57,1
6558,20.04.2015,787,19:10:59,4
6559,20.04.2015,347,19:16:53,1
6560,20.04.2015,548,19:26:26,3
6561,20.04.2015,284,19:42:52,1
6562,20.04.2015,902,19:56:27,4
6563,20.04.2015,210,20:02:47,2
6564,20.04.2015,622,20:06:00,4
6565,20.04.2015,995,20:13:39,2
6566,20.04.2015,231,20:43:34,1
6567,20.04.2015,746,20:44:30,3
6568,20.04.2015,215,21:05:57,2
6569,20.04.2015,459,21:07:39,1
6570,20.04.2015,145,21:24:18,3
6571,20.04.2015,135,21:30:23,1
6572,21.04.2015,738,11:20:15,4
6573,21.04.2015,410,11:21:00,2
6574,21.04.2015,112,11:40:50,1
6575,21.04.2015,904,11:44:09,1
6576,21.04.2015,203,12:00:19,1
6577,21.04.2015,260,12:03:12,4
6578,21.04.2015,231,12:07:46,3
6579,21.04.2015,741,12:19:53,3
6580,21.04.2015,426,12:25:55,4
6581,21.04.2015,539,12:26:29,1
6582,21.04.2015,360,12:30:58,1
6583,21.04.2015,863,12:48:33,4
6584,21.04.2015,399,12:56:37,3
6585,21.04.2015,383,13:00:35,4
6586,21.04.2015,764,13:15:34,1
6587,21.04.2015,561,13:18:01,4
6588,21.04.2015,831,13:21:50,1
6589,21.04.2015,772,13:33:22,1
6590,21.04.2015,86,13:39:06,3
6591,21.04.2015,918,13:46:19,1
6592,21.04.2015,574,14:25:55,4
6593,21.04.2015,525,14:29:19,3
6594,21.04.2015,487,14:29:24,3
6595,21.04.2015,476,14:31:29,4
6596,21.04.2015,158,14:50:58,3
6597,21.04.2015,922,15:26:47,3
6598,21.04.2015,77,15:39:46,3
6599,21.04.2015,358,15:45:21,2
6600,21.04.2015,702,16:04:52,1
6601,21.04.2015,516,16:23:27,1
6602,21.04.2015,101,16:25:21,4
6603,21.04.2015,883,16:30:47,4
6604,21.04.2015,952,16:42:53,3
6605,21.04.2015,159,16:54:55,3
6606,21.04.2015,486,16:56:18,4
6607,21.04.2015,871,16:57:26,4
6608,21.04.2015,999,17:23:24,3
6609,21.04.2015,350,17:35:24,2
6610,21.04.2015,67,17:48:52,1
6611,21.04.2015,320,18:06:39,2
6612,21.04.2015,419,18:22:56,3
6613,21.04.2015,5,18:43:11,1
6614,21.04.2015,791,18:47:47,2
6615,21.04.2015,975,18:48:51,4
6616,21.04.2015,668,18:51:16,4
6617,21.04.2015,164,18:58:21,1
6618,21.04.2015,204,19:01:22,4
6619,21.04.2015,157,19:05:18,1
6620,21.04.2015,686,19:13:18,2
6621,21.04.2015,623,19:21:51,3
6622,21.04.2015,367,19:22:52,1
6623,21.04.2015,477,19:32:03,2
6624,21.04.2015,105,19:47:05,2
6625,21.04.2015,363,19:57:01,4
6626,21.04.2015,111,20:02:44,4
6627,21.04.2015,381,20:04:22,4
6628,21.04.2015,59,20:25:05,4
6629,21.04.2015,340,20:27:45,4
6630,21.04.2015,774,20:35:02,4
6631,21.04.2015,742,21:22:18,3
6632,21.04.2015,538,21:45:38,2
6633,21.04.2015,52,22:14:53,3
6634,22.04.2015,300,11:27:55,4
6635,22.04.2015,898,11:31:21,1
6636,22.04.2015,118,11:45:43,1
6637,22.04.2015,884,11:47:18,4
6638,22.04.2015,315,11:48:30,3
6639,22.04.2015,669,11:55:56,3
6640,22.04.2015,869,12:01:17,4
6641,22.04.2015,204,12:03:04,2
6642,22.04.2015,204,12:04:37,3
6643,22.04.2015,696,12:24:35,2
6644,22.04.2015,439,12:40:39,3
6645,22.04.2015,46,12:50:12,4
6646,22.04.2015,490,13:06:46,1
6647,22.04.2015,732,13:11:30,3
6648,22.04.2015,81,13:18:06,4
6649,22.04.2015,692,13:30:53,2
6650,22.04.2015,824,13:42:37,3
6651,22.04.2015,877,13:54:08,1
6652,22.04.2015,983,13:59:33,4
6653,22.04.2015,958,14:11:55,3
6654,22.04.2015,182,14:13:48,2
6655,22.04.2015,386,14:17:26,3
6656,22.04.2015,273,14:44:46,1
6657,22.04.2015,727,15:16:59,2
6658,22.04.2015,946,15:41:01,1
6659,22.04.2015,40,15:46:58,1
6660,22.04.2015,324,15:48:29,4
6661,22.04.2015,760,16:03:48,1
6662,22.04.2015,28,16:11:12,3
6663,22.04.2015,12,16:14:26,4
6664,22.04.2015,491,16:32:47,1
6665,22.04.2015,405,16:48:22,1
6666,22.04.2015,537,16:48:33,1
6667,22.04.2015,765,17:01:16,2
6668,22.04.2015,580,17:19:13,4
6669,22.04.2015,605,17:39:27,1
6670,22.04.2015,811,17:51:54,2
6671,22.04.2015,544,18:03:12,1
6672,22.04.2015,688,18:16:54,1
6673,22.04.2015,876,18:22:52,4
6674,22.04.2015,671,18:31:51,4
6675,22.04.2015,435,18:42:45,2
6676,22.04.2015,13,18:43:09,1
6677,22.04.2015,701,18:45:57,1
6678,22.04.2015,841,18:47:00,1
6679,22.04.2015,360,18:50:18,4
6680,22.04.2015,148,18:51:46,1
6681,22.04.2015,709,18:51:56,3
6682,22.04.2015,287,19:07:05,4
6683,22.04.2015,653,19:18:45,1
6684,22.04.2015,595,20:03:53,2
6685,22.04.2015,599,20:03:59,2
6686,22.04.2015,120,20:35:02,3
6687,22.04.2015,760,20:36:12,2
6688,22.04.2015,908,20:38:05,3
6689,22.04.2015,970,20:45:55,4
6690,22.04.2015,191,21:12:45,4
6691,22.04.2015,630,21:30:57,2
6692,22.04.2015,836,21:44:17,2
6693,23.04.2015,730,11:53:21,1
6694,23.04.2015,288,11:53:48,1
6695,23.04.2015,20,12:03:57,4
6696,23.04.2015,172,12:09:28,2
6697,23.04.2015,314,12:15:04,4
6698,23.04.2015,354,12:22:50,4
6699,23.04.2015,126,12:38:04,3
6700,23.04.2015,959,12:51:44,3
6701,23.04.2015,817,12:57:08,3
6702,23.04.2015,63,13:06:58,1
6703,23.04.2015,79,13:09:01,4
6704,23.04.2015,266,13:19:22,2
6705,23.04.2015,208,13:22:58,3
6706,23.04.2015,272,13:27:55,4
6707,23.04.2015,336,13:32:30,2
6708,23.04.2015,911,13:57:44,1
6709,23.04.2015,469,14:00:11,3
6710,23.04.2015,35,14:17:27,2
6711,23.04.2015,393,14:25:33,3
6712,23.04.2015,663,14:46:32,2
6713,23.04.2015,99,14:57:33,1
6714,23.04.2015,316,15:09:11,2
6715,23.04.2015,907,15:14:00,2
6716,23.04.2015,100,15:43:44,3
6717,23.04.2015,753,15:47:05,3
6718,23.04.2015,864,16:04:14,1
6719,23.04.2015,672,16:15:52,4
6720,23.04.2015,453,16:18:07,1
6721,23.04.2015,614,16:18:32,1
6722,23.04.2015,24,16:40:34,4
6723,23.04.2015,823,16:43:14,2
6724,23.04.2015,592,16:53:20,3
6725,23.04.2015,581,17:14:03,2
6726,23.04.2015,889,17:20:52,4
6727,23.04.2015,662,17:21:09,3
6728,23.04.2015,177,17:31:49,3
6729,23.04.2015,848,17:41:28,4
6730,23.04.2015,577,17:43:10,1
6731,23.04.2015,207,17:54:51,4
6732,23.04.2015,175,17:55:42,1
6733,23.04.2015,864,18:08:39,2
6734,23.04.2015,451,18:33:33,1
6735,23.04.2015,20,18:35:37,3
6736,23.04.2015,383,18:39:46,1
6737,23.04.2015,357,18:46:16,3
6738,23.04.2015,280,18:46:57,2
6739,23.04.2015,998,19:02:43,3
6740,23.04.2015,11,19:04:17,2
6741,23.04.2015,579,19:09:38,3
6742,23.04.2015,713,19:26:46,4
6743,23.04.2015,745,19:51:23,4
6744,23.04.2015,453,19:51:49,1
6745,23.04.2015,88,19:56:43,1
6746,23.04.2015,81,20:04:16,1
6747,23.04.2015,282,20:42:06,4
6748,23.04.2015,160,21:19:08,3
6749,23.04.2015,184,22:37:52,1
6750,24.04.2015,458,11:43:01,2
6751,24.04.2015,550,11:43:47,1
6752,24.04.2015,534,11:57:16,2
6753,24.04.2015,880,12:08:44,2
6754,24.04.2015,75,12:11:51,1
6755,24.04.2015,613,12:23:42,4
6756,24.04.2015,573,12:27:44,3
6757,24.04.2015,410,12:32:10,1
6758,24.04.2015,462,12:34:56,3
6759,24.04.2015,790,12:57:12,2
6760,24.04.2015,285,13:01:33,3
6761,24.04.2015,449,13:02:48,1
6762,24.04.2015,933,13:10:26,2
6763,24.04.2015,52,13:11:38,3
6764,24.04.2015,512,13:11:42,1
6765,24.04.2015,820,13:27:39,2
6766,24.04.2015,758,13:39:50,2
6767,24.04.2015,128,13:40:47,1
6768,24.04.2015,307,13:52:50,2
6769,24.04.2015,475,14:27:11,1
6770,24.04.2015,857,14:28:10,4
6771,24.04.2015,254,14:35:56,3
6772,24.04.2015,969,14:42:31,2
6773,24.04.2015,915,14:58:05,1
6774,24.04.2015,266,15:06:56,2
6775,24.04.2015,203,15:26:55,3
6776,24.04.2015,711,15:34:32,1
6777,24.04.2015,195,15:49:52,4
6778,24.04.2015,707,16:03:50,3
6779,24.04.2015,869,16:07:28,2
6780,24.04.2015,270,16:09:30,1
6781,24.04.2015,954,16:10:50,1
6782,24.04.2015,217,16:21:05,4
6783,24.04.2015,710,16:45:17,3
6784,24.04.2015,311,16:57:54,2
6785,24.04.2015,491,17:06:11,1
6786,24.04.2015,198,17:26:49,2
6787,24.04.2015,238,17:27:32,2
6788,24.04.2015,990,17:38:54,1
6789,24.04.2015,779,17:50:34,1
6790,24.04.2015,375,17:50:59,1
6791,24.04.2015,719,17:52:47,2
6792,24.04.2015,75,17:53:10,1
6793,24.04.2015,552,18:01:40,4
6794,24.04.2015,414,18:05:39,1
6795,24.04.2015,818,18:20:37,1
6796,24.04.2015,561,18:51:32,1
6797,24.04.2015,465,18:54:03,2
6798,24.04.2015,633,19:07:13,3
6799,24.04.2015,565,19:12:22,2
6800,24.04.2015,194,19:21:27,3
6801,24.04.2015,436,19:31:36,4
6802,24.04.2015,966,19:36:22,3
6803,24.04.2015,688,19:44:11,3
6804,24.04.2015,649,19:48:32,4
6805,24.04.2015,557,19:51:03,3
6806,24.04.2015,861,19:52:41,3
6807,24.04.2015,382,19:55:03,4
6808,24.04.2015,416,19:55:41,1
6809,24.04.2015,669,20:52:36,4
6810,24.04.2015,312,20:53:38,4
6811,24.04.2015,577,21:06:47,1
6812,24.04.2015,240,21:10:44,3
6813,24.04.2015,3,21:35:43,4
6814,24.04.2015,879,22:05:21,2
6815,24.04.2015,313,22:10:20,3
6816,24.04.2015,734,22:25:13,1
6817,24.04.2015,612,22:25:24,3
6818,24.04.2015,781,22:28:34,1
6819,24.04.2015,758,22:35:53,2
6820,24.04.2015,822,22:39:29,2
6821,25.04.2015,652,12:05:36,4
6822,25.04.2015,951,12:41:46,2
6823,25.04.2015,97,12:52:56,4
6824,25.04.2015,695,13:11:36,3
6825,25.04.2015,310,13:14:37,4
6826,25.04.2015,485,13:16:55,2
6827,25.04.2015,500,13:18:30,2
6828,25.04.2015,522,13:26:02,3
6829,25.04.2015,835,13:37:32,1
6830,25.04.2015,490,13:38:28,2
6831,25.04.2015,254,13:44:04,2
6832,25.04.2015,294,13:44:57,2
6833,25.04.2015,297,13:53:12,3
6834,25.04.2015,437,13:57:15,3
6835,25.04.2015,585,14:14:15,1
6836,25.04.2015,625,14:21:41,2
6837,25.04.2015,298,14:55:34,4
6838,25.04.2015,455,15:09:12,2
6839,25.04.2015,648,15:24:38,1
6840,25.04.2015,913,15:25:43,4
6841,25.04.2015,567,15:43:12,3
6842,25.04.2015,609,16:12:34,2
6843,25.04.2015,777,16:25:28,2
6844,25.04.2015,348,16:25:57,1
6845,25.04.2015,257,16:54:25,4
6846,25.04.2015,433,17:09:06,1
6847,25.04.2015,803,17:11:39,1
6848,25.04.2015,778,17:12:06,4
6849,25.04.2015,611,17:28:17,3
6850,25.04.2015,4,17:34:17,3
6851,25.04.2015,570,17:49:10,4
6852,25.04.2015,17,17:57:35,4
6853,25.04.2015,460,18:02:22,3
6854,25.04.2015,859,18:04:05,3
6855,25.04.2015,521,18:06:25,3
6856,25.04.2015,169,18:11:20,1
6857,25.04.2015,373,18:27:47,3
6858,25.04.2015,687,18:30:52,4
6859,25.04.2015,736,18:32:56,4
6860,25.04.2015,679,18:58:49,1
6861,25.04.2015,226,18:59:20,4
6862,25.04.2015,37,19:00:01,3
6863,25.04.2015,59,19:18:10,1
6864,25.04.2015,148,19:32:31,1
6865,25.04.2015,397,19:34:26,2
6866,25.04.2015,814,19:37:14,4
6867,25.04.2015,613,19:43:36,2
6868,25.04.2015,340,19:46:34,2
6869,25.04.2015,897,20:12:51,2
6870,25.04.2015,459,20:15:56,4
